Data from N1R0 150C sample 9_Subt2__4__13-55-50-616.txt Node

Date: Tue Sep 16 13:55:50 PDT 2025
User: uwsun
Spectrometer: HDX01956
Trigger mode: 0
Integration Time (sec): 5.000000E-1
Scans to average: 1
Nonlinearity correction enabled: true
Boxcar width: 0
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
194.03	-9.02616
194.578	-4.01301
195.127	-13.04174
195.676	-4.01288
196.225	30.07972
196.773	-10.02799
197.321	-15.0421
197.87	13.03399
198.418	22.05784
198.966	24.06446
199.513	28.07264
200.061	-11.02871
200.609	-15.04058
201.156	10.02253
201.704	-12.03103
202.251	59.15889
202.798	-9.02392
203.345	46.11603
203.892	10.02588
204.438	-14.03422
204.985	-13.03184
205.532	-5.01347
206.078	-10.02512
206.624	59.15049
207.17	67.15978
207.716	2.00504
208.262	5.01026
208.808	48.12285
209.354	61.1534
209.899	25.06424
210.445	23.05885
210.99	20.05001
211.535	54.12974
212.08	27.06419
212.625	0
213.17	29.07543
213.715	31.07262
214.259	32.07647
214.804	-14.0353
215.348	31.07342
215.892	60.14814
216.436	16.03745
216.98	-8.01812
217.524	24.05876
218.068	45.11555
218.612	38.09844
219.155	42.10125
219.698	86.2067
220.242	-24.06088
220.785	86.20418
221.328	-19.04821
221.871	88.226
222.414	1.00253
222.956	32.07787
223.499	9.02055
224.041	16.03733
224.583	-49.10716
225.126	43.09591
225.668	29.07164
226.21	30.07718
226.751	36.08174
227.293	1.00232
227.835	54.13396
228.376	33.07628
228.918	35.08833
229.459	11.02797
230	51.12414
230.541	15.03519
231.082	67.16472
231.622	-3.00695
232.163	14.03439
232.704	44.11162
233.244	48.12051
233.784	22.05418
234.324	76.17284
234.864	35.08035
235.404	22.05268
235.944	15.03598
236.484	63.15865
237.023	20.04798
237.563	69.16202
238.102	28.06732
238.641	11.02812
239.18	-32.07732
239.719	55.13905
240.258	45.10257
240.797	27.0656
241.335	11.02723
241.874	28.05588
242.412	84.20549
242.95	24.05906
243.488	-36.08329
244.026	43.1016
244.564	34.07141
245.102	26.06011
245.64	23.05582
246.177	11.02496
246.715	45.10957
247.252	-5.01162
247.789	91.17008
248.326	31.07596
248.863	35.07848
249.4	60.13761
249.936	104.21921
250.473	68.16251
251.009	-14.03289
251.546	44.09998
252.082	-1.00221
252.618	25.05705
253.154	36.088
253.69	-27.06236
254.226	64.15487
254.761	41.09352
255.297	25.05569
255.832	31.075
256.367	37.0883
256.903	78.17523
257.438	7.01676
257.972	22.04999
258.507	22.05143
259.042	50.11048
259.576	107.23806
260.111	24.05612
260.645	8.01771
261.179	65.154
261.713	59.13393
262.247	24.05582
262.781	48.103
263.315	14.03458
263.849	39.09902
264.382	17.03984
264.915	64.15324
265.449	-23.05761
265.982	18.04175
266.515	51.12668
267.048	63.13545
267.58	31.06814
268.113	25.05523
268.646	-36.09051
269.178	10.02286
269.71	62.13911
270.243	92.21472
270.775	45.117
271.307	3.00728
271.838	57.13614
272.37	11.02747
272.902	18.04161
273.433	34.07691
273.965	20.04947
274.496	37.09298
275.027	45.11357
275.558	53.13107
276.089	18.04582
276.62	-29.07493
277.15	25.06248
277.681	15.03303
278.211	24.05952
278.741	64.14413
279.272	48.11163
279.802	50.12585
280.332	42.10079
280.861	3.00733
281.391	64.14731
281.921	35.08497
282.45	-28.07123
282.98	51.13437
283.509	105.24028
284.038	50.11628
284.567	53.12528
285.096	37.09127
285.625	-16.03703
286.153	49.11896
286.682	55.12834
287.21	6.0146
287.739	53.12697
288.267	52.12844
288.795	-7.01866
289.323	10.02404
289.851	62.14788
290.378	1.00229
290.906	35.08716
291.433	2.0051
291.961	39.09086
292.488	11.02783
293.015	25.06028
293.542	119.30652
294.069	51.12825
294.596	1.0025
295.122	40.09767
295.649	42.09366
296.175	18.0442
296.702	34.08469
297.228	9.02214
297.754	40.09178
298.28	58.13569
298.806	32.07857
299.332	21.04819
299.857	36.08356
300.383	39.09958
300.908	15.03771
301.433	74.18351
301.958	20.04692
302.483	48.12068
303.008	83.20842
303.533	13.03417
304.058	20.04765
