Data from N2 R0 150C sample7_Subt2__3__13-26-13-134.txt Node

Date: Tue Aug 19 13:26:13 PDT 2025
User: uwsun
Spectrometer: HDX01956
Trigger mode: 0
Integration Time (sec): 5.000000E-1
Scans to average: 1
Nonlinearity correction enabled: true
Boxcar width: 0
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
194.03	273.77024
194.578	226.71841
195.127	264.82397
195.676	277.86638
196.225	265.70704
196.773	318.87419
197.321	463.24957
197.87	547.37019
198.418	613.49916
198.966	593.4919
199.513	531.28354
200.061	584.43162
200.609	579.46393
201.156	539.1473
201.704	602.46434
202.251	643.62985
202.798	592.47794
203.345	618.45836
203.892	570.38231
204.438	621.41863
204.985	593.37197
205.532	552.40328
206.078	628.47281
206.624	621.46516
207.17	663.46171
207.716	623.44942
208.262	625.17538
208.808	630.50333
209.354	606.42062
209.899	634.50769
210.445	611.46657
210.99	654.51233
211.535	662.48718
212.08	652.4605
212.625	639.52743
213.17	619.49365
213.715	630.37932
214.259	648.43725
214.804	561.32604
215.348	634.37525
215.892	619.41349
216.436	640.41125
216.98	640.36291
217.524	582.32438
218.068	666.60319
218.612	630.50791
219.155	632.41566
219.698	561.2917
220.242	568.35889
220.785	531.19917
221.328	556.32509
221.871	569.36826
222.414	624.4731
222.956	593.38769
223.499	545.18924
224.041	562.26076
224.583	547.12496
225.126	547.16587
225.668	525.23031
226.21	505.23069
226.751	559.19355
227.293	585.29603
227.835	604.41648
228.376	548.21572
228.918	595.433
229.459	533.28548
230	537.23047
230.541	595.33516
231.082	536.23579
231.622	569.25373
232.163	522.22732
232.704	546.29576
233.244	529.26524
233.784	562.31687
234.324	509.11385
234.864	545.19626
235.404	561.27834
235.944	595.34062
236.484	555.31285
237.023	604.37173
237.563	558.24152
238.102	558.25229
238.641	599.44318
239.18	580.31184
239.719	614.46066
240.258	570.2352
240.797	612.40337
241.335	594.38759
241.874	628.17611
242.412	627.44497
242.95	598.37014
243.488	613.34347
244.026	584.28602
244.564	634.24415
245.102	572.23638
245.64	524.21048
246.177	587.2702
246.715	593.36221
247.252	602.32183
247.789	625.12756
